cadena,dades_nutri,descr_add,format,info_prod,ingredients,instr,marca,nom_producte,preu,preu_volum,subconjunt
BonPreu," per 100 g  Valor energètic  1270 kJ / 301 kcal  Greixos  6 g  dels quals saturats  3,5 g  Hidrats de carboni  55,8 g  dels quals sucres  55,8 g  Fibra alimentària  0 g  Proteïnes  5,6 g  Sal  0,19 g","Dolç de llet.Nom de l'operador:NESTLE ESPAÑA, SA AV PAISOS CATALANS,25-51 SAC Barcelona 08950, ESPLUGUES LLOBREGATAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.397kg,Dolç de llet La Lechera en llauna de 397 grams,"INGREDIENTS: llet (51,9%), sucre.",Un cop obert conservar tapat al frigorífic i consumir abans de 3-4 dies.,LA LECHERA,LA LECHERA Dolç de llet,1.79,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  2420 kJ / 579 kcal  Greixos  48 g  dels quals saturats  9,1 g  Hidrats de carboni  25 g  dels quals sucres  10 g  Proteïnes  21 g  Sal  1,1 g","Crema de cacauet suau.Nom de l'operador:ALIMENTACIO VARMA, SAC/ LA GRANJA, 15 28108, ALCOBENDASAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.34kg,Crema de cacauet Capitán Mani Suau en pot de 340 grams,"INGREDIENTS: cacauets 90%, sucre de canya, oli de palma i sal.Conté cacauets.",Conservar en lloc fresc i sec. Mantenir allunyat de la llum solar.,CAPITAN MANI,CAPITAN MANI Crema de cacauet per untar,3.29,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2312 kJ / 554 kcalGreixos  34,0 gdels quals saturats  8,0 gHidrats de carboni  56,0 gdels quals sucres  54,0 gProteïnes  4,4 gSal  0,15 g","Crema de cacau amb avellanes (13% d'avellanes).Sense oli de palma.Fabricat i envasat per Vicky Foods Products, SLU, per a Bon Preu, SAU Ctra. C-17, Km 73 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.21kg,Crema de cacau i avellanes Bonpreu en pot de 210 grams,"INGREDIENTS: sucre, oli vegetal de gira-sol, avellanes (13%), cacau desgreixat en pols (8%), sèrum làctic, llet desnatada en pols, aroma, emulgent (lecitina de soja i proteïnes de la llet.Pot contenir altres fruits de closca.","Conserveu-la en un lloc fresc, sec i protegit de la llum solar.",BONPREU,BONPREU Crema de cacau i avellanes,1.45,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2278 kJ / 545 kcalGreixos  31 gdels quals saturats  6 gHidrats de carboni  63 gdels quals sucres  61 gProteïnes  2,7 gSal  0,15 g","Crema de cacau amb avellanes. Sense gluten. Sense oli de palma.Fabricat i envasat per Vicky Foods Products, SLU per a BON PREU, SAU Ctra. C-17, km 73 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Crema de cacau amb avellanes Bonpreu en pot de 500 grams,"INGREDIENTS: Sucre, oli vegetal de gira-sol, sèrum làctic, cacau desgreixat en pols (5 %), avellanes (5 %), llet desnatada en pols, emulgent (lecitina de soja), aromes i proteïnes de la llet.Pot contenir altres fruits de closca.","Conserveu-la en un lloc fresc, sec i protegit de la llum solar.",BONPREU,BONPREU Crema de cacau amb avellanes,1.65,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  1866 kJ / 451 kcalGreixos  30 gdels quals saturats  5 gHidrats de carboni  53 gdels quals sucres  8 gProteïnes  4,5 gFibra alimentària  11 gSal  0,15 g","Doble crema al cacau i llet amb avellanes, amb edulcorants.Un consum excessiu pot tenir efectes laxants.Conté sucres naturalment presents (lactosa).Sense oli de palma.Nom de l'operador:NUTREXPA, SLCR LEPANTO, 410-414 08025, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.18kg,Crema de cacau Duo 0% Nocilla en pot de 180 grams,"INGREDIENTS: edulcorants (maltitol, glicòsids d'esteviol), oli de gira-sol alt oleic, polidextrosa, llet desnatada en pols (6,9%), sòlids làctics, mantega de cacau , cacau desgreixat en pols (4,3%), avellanes (3,9%), emulgents (lecitina de soja, E 476), aromes.Pot contenir altres fruits de closca.","Mantenir fora de la nevera, en lloc fresc i sec.",NOCILLA,NOCILLA Crema de cacau Duo 0%,2.15,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2932 kJ / 711 kcalGreixos  79 gdels quals saturats  48 gHidrats de carboni  0,5 gdels quals sucres  0,5 gProteïnes  <0,5 gSal  0 g","Matèria grassa vegetal per untar. Sense sal.Nom de l'operador:UPFIELD SPAIN SLUCALLE BALMES 268-270 5O 2A 08006, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.25kg,Matèria grassa vegetal per untar Vioblock en pastilla de 250 grams,"INGREDIENTS: Greix de coco, olis vegetals (gira-sol, nap), aigua, preparació de faves, emulgent (lecitina de gira-sol), aromes, vitamines (D2, B1, B2, B6, B12, àcid fòlic), colorant (beta-carotè ).",Conservar refrigerat entre + 2ºC i + 8ºC.,VIOLIFE,VIOLIFE Matèria grassa vegetal per untar,2.49,,Nutrició esportiva
BonPreu,"per 100 g:Valor energètic  2223 kJ / 533 kcalGreixos  32,0 gde les quals saturats  7,0 gHidrats de carboni  54,0 gdels quals sucres  51,0 gFibra alimentària  5,3 gProteïnes  4,6 gSal  0,02 g","Crema al cacau amb avellanes.Nom de l'operador:NUTREXPA, SLCR LEPANTO, 410-414 08025, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.18kg,Crema de cacau amb avellanes noir Nocilla en got de 180 grams,"INGREDIENTS: Sucre, oli de gira-sol alt oleic, cacau desgreixat (17%), mantega de cacau, avellanes (4%), emulgent (lecitina de soja), aroma. Pot contenir llet, altres fruits de closca.","Mantenir fora de la nevera, en lloc fresc i sec.",NOCILLA,NOCILLA Crema de cacau amb avellanes noir,2.59,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2190 kJ / 524 kcalGreixos  28,0 gdels quals saturats  7,7 gHidrats de carboni  64,0 gdels quals sucres  63,0 gProteïnes  3,6 gFibra alimentària  2,6 gSal  0,23 g","Crema al cacau amb avellanes.Nom de l'operador:MONDELEZ ESPAÑA COMMERCIAL, SL C/ EUCALIPTO, 25 28016, MADRIDAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.36kg,Crema de cacau per untar Milka en pot de 360 grams,"INGREDIENTS: Sucre, oli de llavor de cotó, sèrum de llet en pols, cacau magre en pols (6,5%), pasta d'avellanes torrades (4%), greixos vegetals (shea, coco), llet desnatada en pols (1%), emulgent (lecitines de soja), sal, aromes.","Mantenir fora de la nevera, en lloc fresc i sec.",MILKA,MILKA Crema de cacau per untar,2.65,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2754 kJ / 665 kcalGreixos  53 gdels quals saturats  8,7 gHidrats de carboni  15 gdels quals sucres  4,2 gProteïnes  28 gFibra alimentària  9,4 gSal  0 g","Crema de cacauet. Sense gluten. Fabricat per Moreno Ruiz Hnos, SL per a Bon Preu, SAU, Ctra. C-17 - 08508 Les Masies de Voltregà.Avís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.5kg,Crema de cacauet Bonpreu en pot de 500 grams,INGREDIENTS: cacauets (100%). Pot contenir llet i fruits de closca.,"A punt per consumir. Conservar en un lloc fresc i sec. Una vegada obert l'envàs, consumir abans de tres mesos.",BONPREU,BONPREU Crema de cacauet,2.85,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2435 kJ / 584 kcalGreixos  38,1 gdels quals saturats  7,6 gHidrats de carboni  57 gdels quals sucres  36,8 gFibra alimentària  0,8 gProteïnes  2,9 gSal  0,54 g","Biscoff crema original.Nom de l'operador:LOTUS BAKERIES ESPAÑA, SLC/Severo Ochoa, 3-2º ofi. 8 A 28232, LAS ROZAS DE MADRIDAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.4kg,Crema biscoff Lotus en pot de 400 grams,"INGREDIENTS: galetes caramel·litzades originals 58%, (Farina de blat, sucre, olis vegetals, (oli de palma procedent de plantacione sostenibles i certificades, oli de nap), xarop de sucre bru, llevat en pols (bicarbonat sòdic), farina de soja, sal, canyella), oli de nap, sucre, emulgent (lecitina de soja), àcid (àcid cítric).Conté: blat, soja.",Conservar entre 4º i 23ºC.,LOTUS,LOTUS Crema biscoff,2.89,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  2200 kJ / 526 kcalGreixos  28 gdels quals saturats  4 gHidrats de carboni  62 gdels quals sucres  59 gFibra alimentària  1 gProteïnes  4 gSal  0,01 g","Crema d'avellanes i cacau orgànica.Nom de l'operador:CHOCOLATES TORRAS SACTRA. GIRONA-BANYOLES  KM 15 17844, CORNELLA DE TERRIAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",0.2kg,Crema de cacau i avellanes ecològica Torras en pot de 200 grams,"INGREDIENTS: sucre morè de canya*, oli d'oliva verge extra*, pasta d'avellanes* (15%), cacau semidesgreixat en pols*, mantega de cacau*, emulgent (lecitina de gira-sol*).*Procedent d'agricultura ecològica.","Conservar en un lloc fresc i sec, allunyada de les olors.Temperatura òptima: 16º-24ºC.",TORRAS,TORRAS Crema de cacau i avellanes ecològica,3.39,,Nutrició esportiva
BonPreu," 100 g  Valor energètic  1719 kJ / 408 kcal  Greixos  10 g  dels quals saturats  4,7 g  Hidrats de carboni  74 g  dels quals sucres  37 g  Proteïnes  5,6 g  Sal  0,79 g  Vitamina E  5 mg  Vitamina C  70 mg  Tiamina  0,8 mg  Riblofavina  0,8 mg  Niacina  9 mg  Vitamina B6  1 mg","Barres energètiques riques en hidrats de carboni i en vitamines E, C, B1, B2, Niacina i B6. Especialment adaptades a les necessitats dels esportistes. Conté 6 unitats de 23 grams cadascuna.Nom de l'operador:NUTRITION & SANTE IBERIA, SLPASSEIG DE GRACIA, 11 ESCALA B 1ª PLANTA 08007, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",6 x 0.023kg,Barretes energètiques amb xocolata i avellana Isostar en envàs de 6 unitats,"INGREDIENTS: xarop de glucosa, xocolata amb llet 20% (sucre, mantega de cacau, llet descremada en pols, lactosèrum, pasta de cacau, greix de llet, emulgents: lecitines de soja, aroma), farina de blat, farina d'arròs, sucre, flocs de blat, pasta d'avellanes 3,3%, malt de blat, estabilitzant: glicerol, xarop de sucre invertit, avellanes 1,2%, gluten de blat, greix vegetal no hidrogenat de palma, gasificant: carbonats de sodi, sal, aromes (dels quals extracte de guaranà, avellana), emulgent: lecitines de nap, vitamines C, Niacina, B6, B1, B2 i E (lactosa, proteïnes de llet), extracte de malt d'ordi.",Conservar en un lloc fresc i sec.,ISOSTAR,ISOSTAR Barretes amb xocolata i avellana,2.65,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1742 kJ / 414 kcal  Greixos  11 g  dels quals saturats  6,3 g  Hidrats de carboni  72 g  dels quals sucres  36 g  Proteïnes  6 g  Sal  0,79 g  Vitamina E  5 mg  Vitamina C  70 mg  Tiamina  0,8 mg  Riboflavina  0,8 mg  Niacina  9 mg  Vitamina B6  1 mg","Barres energètiques riques en hidrats de carboni i en vitamines E, C, B1, B2, niacina i B6. Especialment adaptades a les necessitats dels esportistes.Es presenta en lot de 6 unitats de 23 grams cadascuna.Nom de l'operador:NUTRITION & SANTE IBERIA, SLPASSEIG DE GRACIA, 11 ESCALA B 1ª PLANTA 08007, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",6 x 0.023kg,Barretes de xocolata Pulse Isostar en capsa de 6 unitats,"INGREDIENTS: xarop de glucosa, xocolata amb llet 23% (sucre, mantega de cacau, llet descremada en pols, lactosèrum, pasta de cacau, greix de llet, emulgents: lecitines de soja, aroma), farina d'arròs, farina de blat, sucre, malt de blat, cacau desgreixat (emulgent: lecitines de soja), greix vegetal no hidrogenat de palma, estabilitzant: glicerol, xarop de sucre invertit, gluten de blat, aromes (dels quals extracte de guaranà), gasificant: carbonats de sodi, sal, emulgent: lecitines de nabina, vitamines C, Niacina, B6, B1, B2 i E (lactosa, proteïnes de llet). ",Conservar en un lloc fresc i sec.,ISOSTAR,ISOSTAR Barretes de xocolata Pulse,2.65,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1742 kJ / 414 kcal  Greixos  12 g  dels quals saturats  6 g  Hidrats de carboni  70 g  dels quals sucres  32 g  Proteïnes  6,2 g  Sal  0,58 g  Vitamina E  7 mg  Vitamina C  102 mg  Tiamina  0,94 mg  Riboflavina  1,1 mg  Niacina  11 mg  Vitamina B6  1,1 mg","Barretes energètiques amb hidrats de carboni, amb gust de xocolata.Es presenta en lot de 3 unitats de 35 grams cadascuna.Nom de l'operador:NUTRITION & SANTE IBERIA, SLPASSEIG DE GRACIA, 11 ESCALA B 1ª PLANTA 08007, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",3 x 0.035kg,Barretes energètiques sabor xocolata Isostar en capsa de 3 unitats,"INGREDIENTS: xocolata amb llet 25% (sucre, mantega i pasta de cacau, llet descremada en pols, lactosèrum, matèria grassa de llet, emulgent: lecitines de soja, aroma), xarop de glucosa, flocs de civada, farina d'arròs, xarop de sucre invertit, farines de blat, estabilitzant: glicerol, oli de colza, arròs inflat, sucre, malta de blat, cacau desgreixat en pols, sal, gluten de blat, aroma , emulgent: lecitines de colza, Vitamines B1, B2, B6, C, Niacina i E (lactosa, proteïnes de llet.",Conservar en un lloc fresc i sec.,ISOSTAR,ISOSTAR Barretes energètiques sabor xocolata,3.85,,Nutrició esportiva
BonPreu,"per 100 g:Valors energètics  1958 kJ / 469 kcalGreixos  23,4 gdels quals saturats  1,9 gHidrats de carboni  47,1 gdels quals sucres  40,6 gProteïnes  12,9 gFibra alimentària  9,5 gSal  0,11 g","Barreta energètica d'ametlla i plàtan. A punt per consumir.Es presenta en lot de 3 unitats de 25 grams cadascuna.Nom de l'operador:NUTRIEXPERIENCE, S.L.Avda. de Europa, 32, portal S, 4º B 28023, MADRIDAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",3 x 0.025kg,Barretes energètiques sabor d'ametlla i plàtan Just Loading en capsa de 3 unitats,"INGREDIENTS: ametlla (42,4%), sucre, xarop de oligofructosa, maltodextrina, proteïna de soja, plàtan deshidratat en pols (2,5%), citrat potàssic, aroma i corrector de l'acidesa: àcid cítric.",Conservar en un lloc fresc i sec.,JUST LOADING,JUST LOADING Barretes energètiques ametlla i plàtan,1.75,,Nutrició esportiva
BonPreu," per 100 g  Valor energètic  1679 kJ / 398 kcal  Greixos  9,3 g  dels quals saturats  5,9 g  Hidrats de carboni  73 g  dels quals sucres  38 g  Proteïnes  5,0 g  Sal  0,60 g  Vitamina E  5,9 mg  Vitamina C  50 mg  Tiamina  1 mg  Riboflavina  0,78 mg  Niacina  8,8 mg  Vitamina B6  1,2 mg","Barres energètiques amb hidrats de carboni gust banana.Presentat en envàs de 3 unitats de 40 grams cada una.Nom de l'operador:NUTRITION & SANTE IBERIA, SLPASSEIG DE GRACIA, 11 ESCALA B 1ª PLANTA 08007, BARCELONAAvís:La informació del producte pot no estar actualitzada. Et recomanem que revisis la informació de l'envàs del producte abans d'utilitzar-lo o consumir-lo, per confirmar la seva composició i al·lèrgens, entre altres.",3 x 0.04kg,Barretes energètiques sabor plàtan Isostar en bossa de 3 unitats,"INGREDIENTS: flocs de civada, xarop de glucosa, sucre, xarop de sucre invertit, farina d'arròs, dextrosa, greixos vegetals (coco, palmist, palma i karité), en proporcions variables, escorces de taronja confitades 5,3%, banana deshidratada: 4,9%, arròs inflat, xarop de glucosa-fructosa, farina de blat, greix vegetal no hidrogenat de palma, llet descremada en pols, lactosèrum en pols, estabilitzadors: sorbitols i glicerina malt de blat, gluten de blat, aromes, sal, acidulant:?àcid cítric, almidó, emulgents: lecitines de nap i soja, vitamines C, Niacina, B6, B1, B2, E (lactosa i proteïnes de llet). Pot contenir avellana, nou, ou, ametlla, api, tramús, peix, sèsam i soja.",Conservar en un lloc fresc i sec.,ISOSTAR,ISOSTAR Barretes energètiques sabor plàtan,3.85,,Nutrició esportiva
